date,time,year,month,day,week,day_of_week,coordinates
2013-08-29,9:48:07 PM,2013,8,29,35,3,"(41.78524, -87.696048)"
2013-08-29,9:48:47 PM,2013,8,29,35,3,"(41.785785, -87.697245)"
2013-08-29,9:48:57 PM,2013,8,29,35,3,"(41.785348, -87.697208)"
2013-08-29,9:49:07 PM,2013,8,29,35,3,"(41.784977, -87.697192)"
2013-08-29,9:49:17 PM,2013,8,29,35,3,"(41.784478, -87.697177)"
2013-08-29,9:49:27 PM,2013,8,29,35,3,"(41.783902, -87.69717)"
2013-08-29,9:49:37 PM,2013,8,29,35,3,"(41.783467, -87.697135)"
2013-08-29,9:49:47 PM,2013,8,29,35,3,"(41.78298, -87.697135)"
2013-08-29,9:49:57 PM,2013,8,29,35,3,"(41.782447, -87.697132)"
2013-08-29,9:50:07 PM,2013,8,29,35,3,"(41.781978, -87.697128)"
2013-08-29,9:50:17 PM,2013,8,29,35,3,"(41.781485, -87.697088)"
2013-08-29,9:50:27 PM,2013,8,29,35,3,"(41.780952, -87.697088)"
2013-08-29,9:50:37 PM,2013,8,29,35,3,"(41.780375, -87.697073)"
2013-08-29,9:50:47 PM,2013,8,29,35,3,"(41.779722, -87.697063)"
2013-08-29,9:50:57 PM,2013,8,29,35,3,"(41.779185, -87.697042)"
2013-08-29,9:51:07 PM,2013,8,29,35,3,"(41.778678, -87.69704)"
2013-08-29,9:51:17 PM,2013,8,29,35,3,"(41.778152, -87.697032)"
2013-08-29,9:51:27 PM,2013,8,29,35,3,"(41.777597, -87.69702)"
2013-08-29,9:51:37 PM,2013,8,29,35,3,"(41.777128, -87.69701)"
2013-08-29,9:51:47 PM,2013,8,29,35,3,"(41.776615, -87.697)"
2013-08-29,9:51:57 PM,2013,8,29,35,3,"(41.776105, -87.697)"
2013-08-29,9:52:07 PM,2013,8,29,35,3,"(41.77565, -87.696982)"
2013-08-29,9:52:17 PM,2013,8,29,35,3,"(41.775088, -87.696983)"
2013-08-29,9:52:27 PM,2013,8,29,35,3,"(41.774615, -87.69697)"
2013-08-29,9:52:37 PM,2013,8,29,35,3,"(41.77418, -87.696973)"
2013-08-29,9:52:47 PM,2013,8,29,35,3,"(41.773683, -87.696957)"
2013-08-29,9:52:57 PM,2013,8,29,35,3,"(41.773175, -87.696927)"
2013-08-29,9:53:07 PM,2013,8,29,35,3,"(41.772682, -87.696927)"
2013-08-29,9:53:17 PM,2013,8,29,35,3,"(41.772188, -87.696913)"
2013-08-29,9:53:37 PM,2013,8,29,35,3,"(41.771938, -87.695763)"
2013-08-29,9:53:47 PM,2013,8,29,35,3,"(41.77241, -87.695708)"
2013-08-29,9:53:57 PM,2013,8,29,35,3,"(41.77292, -87.695715)"
2013-08-29,9:54:07 PM,2013,8,29,35,3,"(41.773455, -87.695723)"
2013-08-29,9:54:17 PM,2013,8,29,35,3,"(41.773977, -87.69574)"
2013-08-29,9:54:27 PM,2013,8,29,35,3,"(41.774445, -87.695748)"
2013-08-29,9:54:37 PM,2013,8,29,35,3,"(41.774902, -87.695748)"
2013-08-29,9:54:47 PM,2013,8,29,35,3,"(41.775372, -87.69576)"
2013-08-29,9:54:57 PM,2013,8,29,35,3,"(41.77587, -87.695773)"
2013-08-29,9:55:07 PM,2013,8,29,35,3,"(41.776335, -87.695783)"
2013-08-29,9:55:17 PM,2013,8,29,35,3,"(41.776743, -87.695792)"
2013-08-29,9:55:27 PM,2013,8,29,35,3,"(41.777247, -87.695807)"
2013-08-29,9:55:37 PM,2013,8,29,35,3,"(41.777843, -87.695818)"
2013-08-29,9:55:47 PM,2013,8,29,35,3,"(41.778437, -87.695825)"
2013-08-29,9:56:07 PM,2013,8,29,35,3,"(41.779137, -87.69584)"
2013-08-29,9:56:17 PM,2013,8,29,35,3,"(41.779645, -87.69584)"
2013-08-29,9:56:37 PM,2013,8,29,35,3,"(41.780483, -87.695892)"
2013-08-29,9:56:47 PM,2013,8,29,35,3,"(41.780933, -87.695888)"
2013-08-29,9:56:57 PM,2013,8,29,35,3,"(41.781522, -87.695913)"
2013-08-29,9:57:07 PM,2013,8,29,35,3,"(41.782035, -87.695975)"
2013-08-29,9:57:17 PM,2013,8,29,35,3,"(41.782553, -87.695952)"
2013-08-29,9:57:27 PM,2013,8,29,35,3,"(41.783148, -87.695967)"
2013-08-29,9:57:37 PM,2013,8,29,35,3,"(41.783765, -87.695977)"
2013-08-29,9:57:47 PM,2013,8,29,35,3,"(41.784327, -87.696007)"
2013-08-29,9:57:57 PM,2013,8,29,35,3,"(41.784973, -87.696015)"
2013-08-29,9:58:07 PM,2013,8,29,35,3,"(41.78563, -87.696028)"
2013-08-29,9:58:37 PM,2013,8,29,35,3,"(41.78596, -87.69482)"
2013-08-29,9:58:47 PM,2013,8,29,35,3,"(41.785407, -87.694817)"
2013-08-29,9:58:57 PM,2013,8,29,35,3,"(41.784823, -87.694803)"
2013-08-29,9:59:07 PM,2013,8,29,35,3,"(41.784298, -87.694772)"
2013-08-29,9:59:17 PM,2013,8,29,35,3,"(41.783748, -87.694757)"
2013-08-29,9:59:27 PM,2013,8,29,35,3,"(41.783198, -87.694742)"
2013-08-29,9:59:37 PM,2013,8,29,35,3,"(41.78266, -87.694705)"
2013-08-29,9:59:47 PM,2013,8,29,35,3,"(41.78206, -87.69468)"
2013-08-29,9:59:57 PM,2013,8,29,35,3,"(41.781482, -87.694675)"
2013-08-29,10:00:07 PM,2013,8,29,35,3,"(41.780962, -87.694652)"
2013-08-29,10:00:17 PM,2013,8,29,35,3,"(41.780403, -87.69465)"
2013-08-29,10:00:27 PM,2013,8,29,35,3,"(41.779827, -87.694633)"
2013-08-29,10:00:37 PM,2013,8,29,35,3,"(41.779293, -87.694635)"
2013-08-29,10:00:47 PM,2013,8,29,35,3,"(41.778823, -87.694637)"
2013-08-29,10:00:57 PM,2013,8,29,35,3,"(41.778392, -87.694625)"
2013-08-29,10:01:07 PM,2013,8,29,35,3,"(41.777987, -87.694623)"
2013-08-29,10:01:17 PM,2013,8,29,35,3,"(41.777585, -87.694607)"
2013-08-29,10:01:27 PM,2013,8,29,35,3,"(41.777155, -87.694593)"
2013-08-29,10:01:37 PM,2013,8,29,35,3,"(41.776627, -87.694575)"
2013-08-29,10:01:47 PM,2013,8,29,35,3,"(41.776157, -87.694552)"
2013-08-29,10:01:57 PM,2013,8,29,35,3,"(41.775658, -87.694518)"
2013-08-29,10:02:07 PM,2013,8,29,35,3,"(41.775163, -87.694503)"
2013-08-29,10:02:17 PM,2013,8,29,35,3,"(41.774713, -87.694497)"
2013-08-29,10:02:27 PM,2013,8,29,35,3,"(41.77426, -87.694485)"
2013-08-29,10:02:37 PM,2013,8,29,35,3,"(41.773702, -87.694475)"
2013-08-29,10:02:47 PM,2013,8,29,35,3,"(41.77314, -87.694458)"
2013-08-29,10:02:57 PM,2013,8,29,35,3,"(41.772642, -87.694455)"
2013-08-29,10:05:27 PM,2013,8,29,35,3,"(41.764593, -87.694225)"
2013-08-29,10:05:37 PM,2013,8,29,35,3,"(41.764113, -87.694253)"
2013-08-29,10:05:47 PM,2013,8,29,35,3,"(41.763837, -87.694243)"
2013-08-29,10:05:57 PM,2013,8,29,35,3,"(41.763653, -87.694227)"
2013-08-29,10:06:07 PM,2013,8,29,35,3,"(41.763193, -87.694238)"
2013-08-29,10:06:17 PM,2013,8,29,35,3,"(41.762612, -87.69421)"
2013-08-29,10:06:27 PM,2013,8,29,35,3,"(41.762003, -87.694187)"
2013-08-29,10:06:37 PM,2013,8,29,35,3,"(41.761442, -87.694162)"
2013-08-29,10:07:07 PM,2013,8,29,35,3,"(41.76085, -87.694148)"
2013-08-29,10:07:17 PM,2013,8,29,35,3,"(41.76033, -87.694133)"
2013-08-29,10:07:27 PM,2013,8,29,35,3,"(41.759833, -87.694118)"
2013-08-29,10:07:37 PM,2013,8,29,35,3,"(41.759397, -87.694132)"
2013-08-29,10:08:17 PM,2013,8,29,35,3,"(41.760958, -87.694617)"
2013-08-29,10:08:27 PM,2013,8,29,35,3,"(41.760952, -87.695203)"
2013-08-29,10:08:47 PM,2013,8,29,35,3,"(41.760387, -87.6953)"
2013-08-29,10:08:57 PM,2013,8,29,35,3,"(41.75977, -87.695285)"
2013-08-29,10:09:07 PM,2013,8,29,35,3,"(41.75927, -87.695322)"
2013-08-29,10:09:47 PM,2013,8,29,35,3,"(41.761237, -87.695342)"
2013-08-29,10:09:57 PM,2013,8,29,35,3,"(41.761845, -87.69536)"
2013-08-29,10:10:07 PM,2013,8,29,35,3,"(41.762483, -87.695377)"
2013-08-29,10:10:17 PM,2013,8,29,35,3,"(41.763012, -87.695383)"
2013-08-29,10:10:27 PM,2013,8,29,35,3,"(41.763587, -87.6954)"
2013-08-29,10:10:37 PM,2013,8,29,35,3,"(41.764172, -87.695418)"
2013-08-29,10:11:17 PM,2013,8,29,35,3,"(41.764458, -87.696555)"
2013-08-29,10:11:27 PM,2013,8,29,35,3,"(41.76414, -87.696645)"
2013-08-29,10:11:37 PM,2013,8,29,35,3,"(41.763647, -87.696645)"
2013-08-29,10:11:47 PM,2013,8,29,35,3,"(41.763075, -87.696642)"
2013-08-29,10:11:57 PM,2013,8,29,35,3,"(41.762465, -87.696628)"
2013-08-29,10:12:07 PM,2013,8,29,35,3,"(41.761783, -87.696605)"
2013-08-29,10:12:17 PM,2013,8,29,35,3,"(41.761132, -87.69658)"
2013-08-29,10:12:47 PM,2013,8,29,35,3,"(41.759147, -87.696533)"
2013-08-29,10:13:07 PM,2013,8,29,35,3,"(41.759673, -87.696532)"
2013-08-29,10:13:17 PM,2013,8,29,35,3,"(41.76019, -87.696575)"
2013-08-29,10:13:27 PM,2013,8,29,35,3,"(41.760745, -87.696608)"
2013-08-29,10:14:07 PM,2013,8,29,35,3,"(41.759103, -87.697765)"
2013-08-29,10:14:27 PM,2013,8,29,35,3,"(41.759498, -87.69775)"
2013-08-29,10:14:37 PM,2013,8,29,35,3,"(41.760058, -87.697778)"
2013-08-29,10:14:47 PM,2013,8,29,35,3,"(41.760678, -87.697788)"
2013-08-29,10:14:57 PM,2013,8,29,35,3,"(41.761223, -87.697803)"
2013-08-29,10:15:07 PM,2013,8,29,35,3,"(41.761825, -87.697832)"
2013-08-29,10:15:17 PM,2013,8,29,35,3,"(41.762383, -87.697842)"
2013-08-29,10:15:27 PM,2013,8,29,35,3,"(41.762927, -87.697848)"
2013-08-29,10:15:37 PM,2013,8,29,35,3,"(41.763487, -87.69786)"
2013-08-29,10:16:27 PM,2013,8,29,35,3,"(41.764363, -87.700115)"
2013-08-29,10:16:37 PM,2013,8,29,35,3,"(41.763948, -87.70032)"
2013-08-29,10:16:47 PM,2013,8,29,35,3,"(41.763412, -87.700307)"
2013-08-29,10:16:57 PM,2013,8,29,35,3,"(41.762837, -87.700295)"
2013-08-29,10:17:07 PM,2013,8,29,35,3,"(41.762282, -87.700277)"
2013-08-29,10:17:17 PM,2013,8,29,35,3,"(41.761722, -87.70027)"
2013-08-29,10:17:27 PM,2013,8,29,35,3,"(41.76116, -87.700257)"
2013-08-29,10:18:17 PM,2013,8,29,35,3,"(41.759505, -87.700212)"
2013-08-29,10:18:27 PM,2013,8,29,35,3,"(41.760088, -87.700235)"
2013-08-29,10:18:37 PM,2013,8,29,35,3,"(41.760665, -87.700257)"
2013-08-29,10:18:47 PM,2013,8,29,35,3,"(41.760755, -87.699618)"
2013-08-29,10:19:17 PM,2013,8,29,35,3,"(41.759155, -87.699025)"
2013-08-29,10:19:37 PM,2013,8,29,35,3,"(41.759367, -87.699003)"
2013-08-29,10:19:47 PM,2013,8,29,35,3,"(41.759928, -87.699027)"
2013-08-29,10:19:57 PM,2013,8,29,35,3,"(41.760517, -87.699048)"
2013-08-29,10:20:07 PM,2013,8,29,35,3,"(41.760997, -87.699063)"
2013-08-29,10:20:17 PM,2013,8,29,35,3,"(41.761625, -87.699095)"
2013-08-29,10:20:27 PM,2013,8,29,35,3,"(41.762227, -87.699107)"
2013-08-29,10:20:37 PM,2013,8,29,35,3,"(41.76279, -87.699125)"
2013-08-29,10:20:47 PM,2013,8,29,35,3,"(41.763458, -87.699112)"
2013-08-29,10:20:57 PM,2013,8,29,35,3,"(41.764072, -87.699127)"
2013-08-29,10:21:37 PM,2013,8,29,35,3,"(41.763978, -87.701572)"
2013-08-29,10:21:47 PM,2013,8,29,35,3,"(41.763433, -87.701553)"
2013-08-29,10:21:57 PM,2013,8,29,35,3,"(41.762852, -87.701542)"
2013-08-29,10:22:07 PM,2013,8,29,35,3,"(41.762427, -87.70153)"
2013-08-29,10:22:17 PM,2013,8,29,35,3,"(41.76191, -87.701505)"
2013-08-29,10:22:27 PM,2013,8,29,35,3,"(41.76129, -87.701477)"
2013-08-29,10:22:57 PM,2013,8,29,35,3,"(41.75911, -87.701467)"
2013-08-29,10:23:17 PM,2013,8,29,35,3,"(41.759417, -87.701422)"
2013-08-29,10:23:27 PM,2013,8,29,35,3,"(41.75995, -87.701432)"
2013-08-29,10:23:37 PM,2013,8,29,35,3,"(41.760525, -87.70144)"
2013-08-29,10:25:37 PM,2013,8,29,35,3,"(41.764128, -87.704008)"
2013-08-29,10:25:47 PM,2013,8,29,35,3,"(41.763613, -87.703987)"
2013-08-29,10:25:57 PM,2013,8,29,35,3,"(41.762958, -87.703963)"
2013-08-29,10:26:07 PM,2013,8,29,35,3,"(41.762415, -87.703942)"
2013-08-29,10:26:17 PM,2013,8,29,35,3,"(41.76179, -87.703925)"
2013-08-29,10:26:27 PM,2013,8,29,35,3,"(41.761225, -87.703927)"
2013-08-29,10:26:47 PM,2013,8,29,35,3,"(41.760862, -87.704557)"
2013-08-29,10:26:57 PM,2013,8,29,35,3,"(41.760887, -87.705143)"
2013-08-29,10:27:07 PM,2013,8,29,35,3,"(41.761418, -87.705155)"
2013-08-29,10:27:17 PM,2013,8,29,35,3,"(41.762083, -87.70517)"
2013-08-29,10:27:27 PM,2013,8,29,35,3,"(41.762683, -87.705185)"
2013-08-29,10:27:37 PM,2013,8,29,35,3,"(41.763233, -87.705225)"
2013-08-29,10:27:47 PM,2013,8,29,35,3,"(41.763845, -87.70525)"
2013-08-29,10:28:27 PM,2013,8,29,35,3,"(41.763997, -87.70646)"
2013-08-29,10:28:37 PM,2013,8,29,35,3,"(41.763437, -87.706445)"
2013-08-29,10:28:47 PM,2013,8,29,35,3,"(41.76283, -87.70643)"
2013-08-29,10:28:57 PM,2013,8,29,35,3,"(41.762282, -87.706417)"
2013-08-29,8:32:33 PM,2013,8,29,35,3,"(41.785038, -87.712992)"
2013-08-29,8:32:43 PM,2013,8,29,35,3,"(41.78464, -87.712993)"
2013-08-29,8:32:53 PM,2013,8,29,35,3,"(41.784285, -87.712975)"
2013-08-29,8:33:03 PM,2013,8,29,35,3,"(41.783747, -87.712942)"
2013-08-29,8:33:13 PM,2013,8,29,35,3,"(41.783183, -87.712907)"
2013-08-29,8:33:23 PM,2013,8,29,35,3,"(41.782663, -87.712893)"
2013-08-29,8:33:33 PM,2013,8,29,35,3,"(41.78219, -87.71288)"
2013-08-29,8:33:43 PM,2013,8,29,35,3,"(41.781573, -87.712872)"
2013-08-29,8:33:53 PM,2013,8,29,35,3,"(41.781005, -87.712848)"
2013-08-29,8:34:03 PM,2013,8,29,35,3,"(41.780592, -87.712827)"
2013-08-29,8:34:13 PM,2013,8,29,35,3,"(41.779982, -87.712817)"
2013-08-29,8:34:23 PM,2013,8,29,35,3,"(41.77945, -87.712797)"
2013-08-29,8:34:33 PM,2013,8,29,35,3,"(41.779072, -87.712778)"
2013-08-29,8:34:43 PM,2013,8,29,35,3,"(41.778665, -87.712742)"
2013-08-29,8:34:53 PM,2013,8,29,35,3,"(41.778287, -87.712735)"
2013-08-29,8:35:03 PM,2013,8,29,35,3,"(41.77783, -87.712722)"
2013-08-29,8:35:13 PM,2013,8,29,35,3,"(41.777397, -87.712712)"
2013-08-29,8:35:23 PM,2013,8,29,35,3,"(41.776992, -87.712695)"
2013-08-29,8:35:33 PM,2013,8,29,35,3,"(41.776498, -87.71269)"
2013-08-29,8:35:43 PM,2013,8,29,35,3,"(41.77595, -87.712693)"
2013-08-29,8:35:53 PM,2013,8,29,35,3,"(41.775535, -87.712682)"
2013-08-29,8:36:03 PM,2013,8,29,35,3,"(41.775067, -87.712675)"
2013-08-29,8:36:13 PM,2013,8,29,35,3,"(41.774542, -87.712662)"
2013-08-29,8:36:23 PM,2013,8,29,35,3,"(41.774053, -87.712652)"
2013-08-29,8:36:33 PM,2013,8,29,35,3,"(41.77359, -87.712633)"
2013-08-29,8:36:43 PM,2013,8,29,35,3,"(41.773133, -87.712625)"
2013-08-29,8:36:53 PM,2013,8,29,35,3,"(41.772678, -87.712615)"
2013-08-29,8:37:03 PM,2013,8,29,35,3,"(41.772197, -87.712587)"
2013-08-29,8:39:23 PM,2013,8,29,35,3,"(41.76977, -87.713402)"
2013-08-29,8:39:33 PM,2013,8,29,35,3,"(41.769767, -87.713977)"
2013-08-29,8:39:43 PM,2013,8,29,35,3,"(41.769733, -87.714488)"
2013-08-29,8:41:03 PM,2013,8,29,35,3,"(41.768862, -87.713305)"
2013-08-29,8:41:13 PM,2013,8,29,35,3,"(41.768852, -87.714065)"
2013-08-29,8:41:23 PM,2013,8,29,35,3,"(41.768843, -87.714845)"
2013-08-29,8:41:33 PM,2013,8,29,35,3,"(41.768648, -87.715177)"
2013-08-29,8:41:43 PM,2013,8,29,35,3,"(41.768078, -87.71517)"
2013-08-29,8:42:13 PM,2013,8,29,35,3,"(41.767942, -87.713002)"
2013-08-29,8:42:23 PM,2013,8,29,35,3,"(41.767605, -87.712953)"
2013-08-29,8:42:33 PM,2013,8,29,35,3,"(41.767267, -87.71293)"
2013-08-29,8:42:43 PM,2013,8,29,35,3,"(41.766718, -87.712927)"
2013-08-29,8:42:53 PM,2013,8,29,35,3,"(41.76624, -87.71291)"
2013-08-29,8:43:03 PM,2013,8,29,35,3,"(41.765882, -87.712912)"
2013-08-29,8:43:13 PM,2013,8,29,35,3,"(41.765482, -87.712897)"
2013-08-29,8:43:23 PM,2013,8,29,35,3,"(41.765003, -87.712887)"
2013-08-29,8:43:33 PM,2013,8,29,35,3,"(41.764577, -87.712873)"
2013-08-29,8:43:53 PM,2013,8,29,35,3,"(41.764252, -87.71385)"
2013-08-29,8:44:03 PM,2013,8,29,35,3,"(41.763698, -87.713833)"
2013-08-29,8:44:13 PM,2013,8,29,35,3,"(41.763162, -87.713818)"
2013-08-29,8:44:23 PM,2013,8,29,35,3,"(41.762667, -87.713807)"
2013-08-29,8:44:33 PM,2013,8,29,35,3,"(41.762165, -87.713797)"
2013-08-29,8:44:43 PM,2013,8,29,35,3,"(41.761563, -87.713792)"
2013-08-29,8:44:53 PM,2013,8,29,35,3,"(41.760963, -87.713742)"
2013-08-29,8:45:03 PM,2013,8,29,35,3,"(41.760642, -87.713977)"
2013-08-29,8:45:13 PM,2013,8,29,35,3,"(41.760637, -87.714575)"
2013-08-29,8:45:23 PM,2013,8,29,35,3,"(41.760865, -87.714968)"
2013-08-29,8:45:33 PM,2013,8,29,35,3,"(41.761397, -87.714977)"
2013-08-29,8:45:43 PM,2013,8,29,35,3,"(41.761887, -87.714995)"
2013-08-29,8:45:53 PM,2013,8,29,35,3,"(41.76238, -87.714997)"
2013-08-29,8:46:03 PM,2013,8,29,35,3,"(41.76298, -87.715028)"
2013-08-29,8:46:13 PM,2013,8,29,35,3,"(41.76366, -87.715058)"
2013-08-29,8:46:23 PM,2013,8,29,35,3,"(41.763778, -87.715462)"
2013-08-29,8:46:33 PM,2013,8,29,35,3,"(41.763765, -87.715962)"
2013-08-29,8:46:43 PM,2013,8,29,35,3,"(41.763653, -87.716233)"
2013-08-29,8:46:53 PM,2013,8,29,35,3,"(41.763197, -87.716215)"
2013-08-29,8:47:03 PM,2013,8,29,35,3,"(41.762705, -87.716203)"
2013-08-29,8:47:13 PM,2013,8,29,35,3,"(41.762198, -87.716197)"
2013-08-29,8:47:23 PM,2013,8,29,35,3,"(41.761557, -87.71618)"
2013-08-29,8:47:33 PM,2013,8,29,35,3,"(41.760948, -87.716158)"
2013-08-29,8:47:43 PM,2013,8,29,35,3,"(41.76061, -87.716322)"
2013-08-29,8:47:53 PM,2013,8,29,35,3,"(41.760617, -87.716745)"
2013-08-29,8:48:03 PM,2013,8,29,35,3,"(41.760633, -87.717355)"
2013-08-29,8:48:13 PM,2013,8,29,35,3,"(41.761097, -87.71741)"
2013-08-29,8:48:23 PM,2013,8,29,35,3,"(41.761637, -87.71743)"
2013-08-29,8:48:33 PM,2013,8,29,35,3,"(41.762178, -87.717452)"
2013-08-29,8:48:43 PM,2013,8,29,35,3,"(41.762737, -87.71747)"
2013-08-29,8:48:53 PM,2013,8,29,35,3,"(41.763315, -87.717485)"
2013-08-29,8:49:03 PM,2013,8,29,35,3,"(41.763693, -87.717643)"
2013-08-29,8:49:13 PM,2013,8,29,35,3,"(41.763685, -87.718122)"
2013-08-29,8:49:23 PM,2013,8,29,35,3,"(41.763683, -87.718577)"
2013-08-29,8:49:33 PM,2013,8,29,35,3,"(41.763438, -87.718692)"
2013-08-29,8:49:43 PM,2013,8,29,35,3,"(41.7629, -87.71867)"
2013-08-29,8:49:53 PM,2013,8,29,35,3,"(41.762438, -87.718677)"
2013-08-29,8:50:03 PM,2013,8,29,35,3,"(41.761923, -87.718657)"
2013-08-29,8:50:13 PM,2013,8,29,35,3,"(41.761365, -87.718652)"
2013-08-29,8:50:23 PM,2013,8,29,35,3,"(41.7608, -87.718622)"
2013-08-29,8:50:33 PM,2013,8,29,35,3,"(41.760773, -87.718933)"
2013-08-29,8:50:43 PM,2013,8,29,35,3,"(41.76103, -87.719458)"
2013-08-29,8:50:53 PM,2013,8,29,35,3,"(41.761268, -87.719833)"
2013-08-29,8:51:03 PM,2013,8,29,35,3,"(41.761753, -87.719862)"
2013-08-29,8:51:13 PM,2013,8,29,35,3,"(41.762243, -87.719877)"
2013-08-29,8:51:23 PM,2013,8,29,35,3,"(41.762782, -87.719893)"
2013-08-29,8:51:33 PM,2013,8,29,35,3,"(41.763372, -87.719913)"
2013-08-29,8:51:43 PM,2013,8,29,35,3,"(41.763682, -87.720175)"
2013-08-29,8:51:53 PM,2013,8,29,35,3,"(41.76366, -87.720798)"
2013-08-29,8:52:03 PM,2013,8,29,35,3,"(41.763505, -87.721088)"
2013-08-29,8:52:13 PM,2013,8,29,35,3,"(41.762945, -87.721083)"
2013-08-29,8:52:23 PM,2013,8,29,35,3,"(41.762452, -87.721067)"
2013-08-29,8:52:33 PM,2013,8,29,35,3,"(41.76232, -87.720648)"
2013-08-29,8:52:43 PM,2013,8,29,35,3,"(41.76233, -87.719963)"
2013-08-29,8:52:53 PM,2013,8,29,35,3,"(41.76234, -87.719282)"
2013-08-29,8:53:03 PM,2013,8,29,35,3,"(41.762347, -87.718683)"
2013-08-29,8:53:13 PM,2013,8,29,35,3,"(41.762365, -87.717918)"
2013-08-29,8:53:23 PM,2013,8,29,35,3,"(41.76237, -87.717193)"
2013-08-29,8:53:33 PM,2013,8,29,35,3,"(41.762375, -87.716385)"
2013-08-29,8:53:43 PM,2013,8,29,35,3,"(41.762392, -87.715637)"
2013-08-29,8:53:53 PM,2013,8,29,35,3,"(41.76239, -87.714963)"
2013-08-29,8:54:03 PM,2013,8,29,35,3,"(41.76241, -87.714232)"
2013-08-29,8:54:13 PM,2013,8,29,35,3,"(41.762417, -87.713507)"
2013-08-29,8:54:23 PM,2013,8,29,35,3,"(41.762432, -87.712903)"
2013-08-29,8:54:33 PM,2013,8,29,35,3,"(41.762795, -87.712842)"
2013-08-29,8:54:43 PM,2013,8,29,35,3,"(41.763148, -87.712843)"
2013-08-29,8:54:53 PM,2013,8,29,35,3,"(41.763567, -87.712858)"
2013-08-29,8:55:03 PM,2013,8,29,35,3,"(41.764015, -87.712862)"
2013-08-29,8:57:33 PM,2013,8,29,35,3,"(41.764993, -87.721862)"
2013-08-29,8:57:43 PM,2013,8,29,35,3,"(41.765018, -87.721065)"
2013-08-29,8:57:53 PM,2013,8,29,35,3,"(41.765038, -87.720312)"
2013-08-29,8:58:03 PM,2013,8,29,35,3,"(41.765052, -87.719685)"
2013-08-29,8:58:13 PM,2013,8,29,35,3,"(41.765053, -87.719025)"
2013-08-29,8:58:23 PM,2013,8,29,35,3,"(41.765068, -87.718363)"
2013-08-29,8:58:33 PM,2013,8,29,35,3,"(41.76508, -87.717725)"
2013-08-29,8:58:43 PM,2013,8,29,35,3,"(41.7651, -87.717018)"
2013-08-29,8:58:53 PM,2013,8,29,35,3,"(41.765112, -87.716168)"
2013-08-29,8:59:03 PM,2013,8,29,35,3,"(41.765128, -87.71538)"
2013-08-29,8:59:13 PM,2013,8,29,35,3,"(41.765137, -87.714748)"
2013-08-29,8:59:23 PM,2013,8,29,35,3,"(41.76514, -87.713937)"
2013-08-29,8:59:33 PM,2013,8,29,35,3,"(41.765153, -87.71316)"
2013-08-29,9:00:03 PM,2013,8,29,35,3,"(41.766047, -87.713388)"
2013-08-29,9:00:13 PM,2013,8,29,35,3,"(41.76604, -87.714115)"
2013-08-29,9:00:23 PM,2013,8,29,35,3,"(41.766042, -87.714835)"
2013-08-29,9:00:33 PM,2013,8,29,35,3,"(41.766022, -87.715498)"
2013-08-29,9:00:43 PM,2013,8,29,35,3,"(41.766017, -87.716248)"
2013-08-29,9:00:53 PM,2013,8,29,35,3,"(41.766005, -87.716977)"
2013-08-29,9:01:03 PM,2013,8,29,35,3,"(41.765997, -87.717635)"
2013-08-29,9:01:13 PM,2013,8,29,35,3,"(41.765988, -87.71831)"
2013-08-29,9:01:23 PM,2013,8,29,35,3,"(41.765977, -87.718948)"
2013-08-29,9:01:33 PM,2013,8,29,35,3,"(41.765963, -87.719595)"
2013-08-29,9:01:43 PM,2013,8,29,35,3,"(41.765952, -87.720282)"
2013-08-29,9:01:53 PM,2013,8,29,35,3,"(41.765942, -87.721077)"
2013-08-29,9:02:03 PM,2013,8,29,35,3,"(41.765933, -87.721843)"
2013-08-29,9:02:33 PM,2013,8,29,35,3,"(41.766863, -87.721737)"
2013-08-29,9:02:43 PM,2013,8,29,35,3,"(41.766875, -87.721205)"
2013-08-29,9:02:53 PM,2013,8,29,35,3,"(41.766877, -87.720637)"
2013-08-29,9:03:03 PM,2013,8,29,35,3,"(41.766888, -87.720032)"
2013-08-29,9:03:13 PM,2013,8,29,35,3,"(41.766897, -87.719318)"
2013-08-29,9:03:23 PM,2013,8,29,35,3,"(41.766907, -87.71868)"
2013-08-29,9:03:33 PM,2013,8,29,35,3,"(41.766918, -87.71806)"
2013-08-29,9:03:43 PM,2013,8,29,35,3,"(41.76693, -87.717418)"
2013-08-29,9:03:53 PM,2013,8,29,35,3,"(41.766945, -87.716735)"
2013-08-29,9:04:03 PM,2013,8,29,35,3,"(41.76696, -87.716107)"
2013-08-29,9:04:13 PM,2013,8,29,35,3,"(41.766957, -87.715433)"
2013-08-29,9:04:23 PM,2013,8,29,35,3,"(41.766957, -87.714868)"
2013-08-29,9:04:33 PM,2013,8,29,35,3,"(41.76696, -87.714335)"
2013-08-29,9:04:43 PM,2013,8,29,35,3,"(41.766963, -87.71364)"
2013-08-29,9:05:33 PM,2013,8,29,35,3,"(41.76784, -87.71519)"
2013-08-29,9:05:43 PM,2013,8,29,35,3,"(41.767822, -87.715817)"
2013-08-29,9:05:53 PM,2013,8,29,35,3,"(41.767808, -87.716413)"
2013-08-29,9:06:03 PM,2013,8,29,35,3,"(41.767805, -87.71702)"
2013-08-29,9:06:13 PM,2013,8,29,35,3,"(41.767812, -87.717537)"
2013-08-29,9:06:23 PM,2013,8,29,35,3,"(41.767795, -87.718143)"
