date,address,species,block,street,trap,address_number_and_street,latitude,longitude,address_accuracy,num_mosquitos,wnv_present,year,month,day,week,day_of_week,coordinates,tmax_1,tmin_1,tavg_1,depart_1,dew_point_1,wet_bulb_1,sunrise_1,sunset_1,precip_total_1,stn_pressure_1,sea_level_1,result_speed_1,result_dir_1,avg_speed_1,heat_cool_1,normal_1,tmax_2,tmin_2,tavg_2,depart_2,dew_point_2,wet_bulb_2,sunrise_2,sunset_2,precip_total_2,stn_pressure_2,sea_level_2,result_speed_2,result_dir_2,avg_speed_2,heat_cool_2,normal_2,BR_1,DZ_1,FG_1,HZ_1,MD_1,RA_1,TS_1,TSRA_1,VCTS_1,BR_2,DZ_2,FG_2,HZ_2,MD_2,RA_2,TS_2,TSRA_2,VCTS_2
2013-08-29,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,62, N MCCLELLAN AVE,T236,"6200  N MCCLELLAN AVE, Chicago, IL",41.994679,-87.770899,8,11,0,2013,8,29,35,3,"(41.994679, -87.770899)",89,66,78,8,64,69,514,1900,0.0,29.29,30.01,3.9,10,4.7,-13,70,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2013-08-29,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,62, N MCCLELLAN AVE,T236,"6200  N MCCLELLAN AVE, Chicago, IL",41.994679,-87.770899,8,2,0,2013,8,29,35,3,"(41.994679, -87.770899)",89,66,78,8,64,69,514,1900,0.0,29.29,30.01,3.9,10,4.7,-13,70,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2013-08-29,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,62, N MCCLELLAN AVE,T236,"6200  N MCCLELLAN AVE, Chicago, IL",41.994679,-87.770899,8,4,0,2013,8,29,35,3,"(41.994679, -87.770899)",89,66,78,8,64,69,514,1900,0.0,29.29,30.01,3.9,10,4.7,-13,70,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2013-08-29,"2100 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,21, N CANNON DR,T054C,"2100  N CANNON DR, Chicago, IL",41.925652,-87.63359,8,1,0,2013,8,29,35,3,"(41.925652, -87.63359)",89,66,78,8,64,69,514,1900,0.0,29.29,30.01,3.9,10,4.7,-13,70,87,69,78,6,65,69,514,1900,0.0,29.36,30.0,4.2,10,4.6,-13,72,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2013-09-06,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0,2013,9,6,36,4,"(41.95469, -87.800991)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,3,0,2013,9,6,36,4,"(41.95469, -87.800991)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,37,0,2013,9,6,36,4,"(41.95469, -87.800991)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000001,8,15,0,2013,9,6,36,4,"(41.891118, -87.654491)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,24,0,2013,9,6,36,4,"(41.867108, -87.654224)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,12,0,2013,9,6,36,4,"(41.867108, -87.654224)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,4,0,2013,9,6,36,4,"(41.896282, -87.655232)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,5,0,2013,9,6,36,4,"(41.896282, -87.655232)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,4,0,2013,9,6,36,4,"(41.921965, -87.632085)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,50,1,2013,9,6,36,4,"(41.921965, -87.632085)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,5,0,2013,9,6,36,4,"(41.921965, -87.632085)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,50,1,2013,9,6,36,4,"(41.921965, -87.632085)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,20,1,2013,9,6,36,4,"(41.921965, -87.632085)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,15,0,2013,9,6,36,4,"(41.720848, -87.666014)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS,17, W 95TH ST,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,16,0,2013,9,6,36,4,"(41.720848, -87.666014)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,19,0,2013,9,6,36,4,"(41.732984, -87.649642)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,49,0,2013,9,6,36,4,"(41.732984, -87.649642)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,2,0,2013,9,6,36,4,"(41.944869, -87.832763)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,1,0,2013,9,6,36,4,"(41.944869, -87.832763)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,16,0,2013,9,6,36,4,"(41.944869, -87.832763)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,18,0,2013,9,6,36,4,"(41.801498, -87.763416)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,41,0,2013,9,6,36,4,"(41.801498, -87.763416)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,27,0,2013,9,6,36,4,"(41.906638, -87.701431)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,32,1,2013,9,6,36,4,"(41.906638, -87.701431)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,50,0,2013,9,6,36,4,"(41.906638, -87.701431)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"South Vincennes Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,10,0,2013,9,6,36,4,"(41.723195, -87.64997)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,14,0,2013,9,6,36,4,"(41.868077, -87.666901)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,4,0,2013,9,6,36,4,"(41.662014, -87.724608)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,4,0,2013,9,6,36,4,"(41.662014, -87.724608)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,10,0,2013,9,6,36,4,"(41.878114, -87.629798)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"Chicago, IL, USA",CULEX PIPIENS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,27,0,2013,9,6,36,4,"(41.878114, -87.629798)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,18,0,2013,9,6,36,4,"(41.916265, -87.800515)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,13,1,2013,9,6,36,4,"(41.916265, -87.800515)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,3,0,2013,9,6,36,4,"(41.846075, -87.716277)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,12,0,2013,9,6,36,4,"(41.846075, -87.716277)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,22,0,2013,9,6,36,4,"(41.682587, -87.707973)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,10,0,2013,9,6,36,4,"(41.682587, -87.707973)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,32,0,2013,9,6,36,4,"(41.963976, -87.69181)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,50,1,2013,9,6,36,4,"(41.963976, -87.69181)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,35,1,2013,9,6,36,4,"(41.964242, -87.757639)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,13,0,2013,9,6,36,4,"(41.964242, -87.757639)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,6,0,2013,9,6,36,4,"(42.008314, -87.777921)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999999,9,16,0,2013,9,6,36,4,"(42.008314, -87.777921)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,1,0,2013,9,6,36,4,"(41.991429, -87.747113)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,1,0,2013,9,6,36,4,"(41.857402, -87.694991)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,3,0,2013,9,6,36,4,"(41.857402, -87.694991)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,19,0,2013,9,6,36,4,"(41.868142, -87.696269)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,13,0,2013,9,6,36,4,"(41.868142, -87.696269)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,36,1,2013,9,6,36,4,"(41.923738, -87.785288)",86,57,72,5,58,64,522,1900,0.0,29.38,30.11,4.7,20,6.0,-7,67,85,62,74,5,55,63,522,1900,0.0,29.44,30.11,4.3,17,6.0,-9,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
